ID,NonBurned,Burned,Harvested,%NonBurned,%Burned,%Harvested
2042,283,96,21,0.708,0.240,0.052
2043,291,88,21,0.728,0.220,0.052
2044,290,89,21,0.725,0.223,0.052
2045,305,74,21,0.762,0.185,0.052
2046,290,89,21,0.725,0.223,0.052
2047,314,65,21,0.785,0.163,0.052
2048,282,97,21,0.705,0.242,0.052
2049,297,82,21,0.743,0.205,0.052
2050,147,232,21,0.367,0.580,0.052
2051,139,240,21,0.347,0.600,0.052
2052,257,122,21,0.642,0.305,0.052
2053,234,145,21,0.585,0.362,0.052
2054,303,76,21,0.757,0.190,0.052
2055,316,63,21,0.790,0.158,0.052
2056,270,109,21,0.675,0.273,0.052
2057,297,82,21,0.743,0.205,0.052
2058,303,76,21,0.757,0.190,0.052
2059,234,145,21,0.585,0.362,0.052
2060,262,117,21,0.655,0.292,0.052
2061,277,102,21,0.693,0.255,0.052
2062,213,166,21,0.532,0.415,0.052
2063,283,96,21,0.708,0.240,0.052
2064,314,65,21,0.785,0.163,0.052
2065,292,87,21,0.730,0.217,0.052
2066,314,65,21,0.785,0.163,0.052
2067,298,81,21,0.745,0.203,0.052
2068,305,74,21,0.762,0.185,0.052
2069,115,264,21,0.287,0.660,0.052
2070,181,198,21,0.453,0.495,0.052
2071,314,65,21,0.785,0.163,0.052
2072,313,66,21,0.782,0.165,0.052
2073,9,370,21,0.022,0.925,0.052
2074,290,89,21,0.725,0.223,0.052
2075,189,190,21,0.472,0.475,0.052
2076,306,73,21,0.765,0.182,0.052
2077,293,86,21,0.733,0.215,0.052
2078,312,67,21,0.780,0.168,0.052
2079,300,79,21,0.750,0.198,0.052
2080,306,73,21,0.765,0.182,0.052
2081,93,286,21,0.233,0.715,0.052
2082,282,97,21,0.705,0.242,0.052
2083,292,87,21,0.730,0.217,0.052
2084,274,105,21,0.685,0.263,0.052
2085,296,83,21,0.740,0.207,0.052
2086,201,178,21,0.502,0.445,0.052
2087,257,122,21,0.642,0.305,0.052
2088,314,65,21,0.785,0.163,0.052
2089,246,133,21,0.615,0.333,0.052
2090,294,85,21,0.735,0.212,0.052
2091,277,102,21,0.693,0.255,0.052
2092,295,84,21,0.738,0.210,0.052
2093,159,220,21,0.398,0.550,0.052
2094,296,83,21,0.740,0.207,0.052
2095,301,78,21,0.752,0.195,0.052
2096,305,74,21,0.762,0.185,0.052
2097,298,81,21,0.745,0.203,0.052
2098,305,74,21,0.762,0.185,0.052
2099,294,85,21,0.735,0.212,0.052
2100,296,83,21,0.740,0.207,0.052
2101,311,68,21,0.777,0.170,0.052
2102,309,70,21,0.772,0.175,0.052
2103,130,249,21,0.325,0.623,0.052
2104,294,85,21,0.735,0.212,0.052
2105,315,64,21,0.787,0.160,0.052
2106,305,74,21,0.762,0.185,0.052
2107,78,301,21,0.195,0.752,0.052
2108,257,122,21,0.642,0.305,0.052
2109,305,74,21,0.762,0.185,0.052
2110,314,65,21,0.785,0.163,0.052
2111,296,83,21,0.740,0.207,0.052
2112,131,248,21,0.328,0.620,0.052
2113,74,305,21,0.185,0.762,0.052
2114,298,81,21,0.745,0.203,0.052
2115,307,72,21,0.767,0.180,0.052
2116,296,83,21,0.740,0.207,0.052
2117,234,145,21,0.585,0.362,0.052
2118,257,122,21,0.642,0.305,0.052
2119,290,89,21,0.725,0.223,0.052
2120,314,65,21,0.785,0.163,0.052
2121,143,236,21,0.357,0.590,0.052
2122,292,87,21,0.730,0.217,0.052
2123,314,65,21,0.785,0.163,0.052
2124,292,87,21,0.730,0.217,0.052
2125,303,76,21,0.757,0.190,0.052
2126,298,81,21,0.745,0.203,0.052
2127,273,106,21,0.682,0.265,0.052
2128,290,89,21,0.725,0.223,0.052
2129,288,91,21,0.720,0.228,0.052
2130,312,67,21,0.780,0.168,0.052
2131,300,79,21,0.750,0.198,0.052
2132,303,76,21,0.757,0.190,0.052
2133,292,87,21,0.730,0.217,0.052
2134,214,165,21,0.535,0.412,0.052
2135,308,71,21,0.770,0.177,0.052
2136,290,89,21,0.725,0.223,0.052
2137,296,83,21,0.740,0.207,0.052
2138,316,63,21,0.790,0.158,0.052
2139,248,131,21,0.620,0.328,0.052
2140,291,88,21,0.728,0.220,0.052
2141,314,65,21,0.785,0.163,0.052
2142,293,86,21,0.733,0.215,0.052
2143,301,78,21,0.752,0.195,0.052
2144,306,73,21,0.765,0.182,0.052
2145,280,99,21,0.700,0.247,0.052
2146,293,86,21,0.733,0.215,0.052
2147,290,89,21,0.725,0.223,0.052
2148,294,85,21,0.735,0.212,0.052
2149,284,95,21,0.710,0.237,0.052
2150,298,81,21,0.745,0.203,0.052
2151,309,70,21,0.772,0.175,0.052
2152,306,73,21,0.765,0.182,0.052
2153,261,118,21,0.652,0.295,0.052
2154,298,81,21,0.745,0.203,0.052
2155,297,82,21,0.743,0.205,0.052
2156,312,67,21,0.780,0.168,0.052
2157,290,89,21,0.725,0.223,0.052
2158,298,81,21,0.745,0.203,0.052
2159,121,258,21,0.302,0.645,0.052
2160,314,65,21,0.785,0.163,0.052
2161,294,85,21,0.735,0.212,0.052
2162,296,83,21,0.740,0.207,0.052
2163,219,160,21,0.547,0.400,0.052
2164,277,102,21,0.693,0.255,0.052
2165,309,70,21,0.772,0.175,0.052
2166,294,85,21,0.735,0.212,0.052
2167,296,83,21,0.740,0.207,0.052
2168,312,67,21,0.780,0.168,0.052
2169,309,70,21,0.772,0.175,0.052
2170,305,74,21,0.762,0.185,0.052
2171,293,86,21,0.733,0.215,0.052
2172,309,70,21,0.772,0.175,0.052
2173,314,65,21,0.785,0.163,0.052
2174,314,65,21,0.785,0.163,0.052
2175,308,71,21,0.770,0.177,0.052
2176,312,67,21,0.780,0.168,0.052
2177,306,73,21,0.765,0.182,0.052
2178,117,262,21,0.292,0.655,0.052
2179,305,74,21,0.762,0.185,0.052
2180,265,114,21,0.662,0.285,0.052
2181,296,83,21,0.740,0.207,0.052
2182,279,100,21,0.698,0.250,0.052
2183,241,138,21,0.603,0.345,0.052
2184,296,83,21,0.740,0.207,0.052
2185,309,70,21,0.772,0.175,0.052
2186,296,83,21,0.740,0.207,0.052
2187,262,117,21,0.655,0.292,0.052
2188,278,101,21,0.695,0.253,0.052
2189,278,101,21,0.695,0.253,0.052
2190,305,74,21,0.762,0.185,0.052
2191,305,74,21,0.762,0.185,0.052
2192,265,114,21,0.662,0.285,0.052
2193,144,235,21,0.360,0.588,0.052
2194,301,78,21,0.752,0.195,0.052
2195,168,211,21,0.420,0.527,0.052
2196,103,276,21,0.258,0.690,0.052
2197,298,81,21,0.745,0.203,0.052
2198,306,73,21,0.765,0.182,0.052
2199,292,87,21,0.730,0.217,0.052
2200,273,106,21,0.682,0.265,0.052
2201,315,64,21,0.787,0.160,0.052
2202,312,67,21,0.780,0.168,0.052
2203,309,70,21,0.772,0.175,0.052
2204,246,133,21,0.615,0.333,0.052
2205,316,63,21,0.790,0.158,0.052
2206,300,79,21,0.750,0.198,0.052
2207,308,71,21,0.770,0.177,0.052
2208,306,73,21,0.765,0.182,0.052
2209,293,86,21,0.733,0.215,0.052
2210,307,72,21,0.767,0.180,0.052
2211,307,72,21,0.767,0.180,0.052
2212,313,66,21,0.782,0.165,0.052
2213,300,79,21,0.750,0.198,0.052
2214,307,72,21,0.767,0.180,0.052
2215,309,70,21,0.772,0.175,0.052
2216,301,78,21,0.752,0.195,0.052
2217,304,75,21,0.760,0.188,0.052
2218,314,65,21,0.785,0.163,0.052
2219,314,65,21,0.785,0.163,0.052
2220,284,95,21,0.710,0.237,0.052
2221,241,138,21,0.603,0.345,0.052
2222,297,82,21,0.743,0.205,0.052
2223,288,91,21,0.720,0.228,0.052
2224,315,64,21,0.787,0.160,0.052
2225,258,121,21,0.645,0.302,0.052
2226,228,151,21,0.570,0.378,0.052
2227,300,79,21,0.750,0.198,0.052
2228,312,67,21,0.780,0.168,0.052
2229,291,88,21,0.728,0.220,0.052
2230,296,83,21,0.740,0.207,0.052
2231,291,88,21,0.728,0.220,0.052
2232,299,80,21,0.748,0.200,0.052
2233,275,104,21,0.688,0.260,0.052
2234,309,70,21,0.772,0.175,0.052
2235,201,178,21,0.502,0.445,0.052
2236,294,85,21,0.735,0.212,0.052
2237,292,87,21,0.730,0.217,0.052
2238,292,87,21,0.730,0.217,0.052
2239,306,73,21,0.765,0.182,0.052
2240,306,73,21,0.765,0.182,0.052
2241,314,65,21,0.785,0.163,0.052
2242,174,205,21,0.435,0.512,0.052
2243,296,83,21,0.740,0.207,0.052
2244,269,110,21,0.672,0.275,0.052
2245,306,73,21,0.765,0.182,0.052
2246,281,98,21,0.703,0.245,0.052
2247,312,67,21,0.780,0.168,0.052
2248,312,67,21,0.780,0.168,0.052
2249,290,89,21,0.725,0.223,0.052
2250,87,292,21,0.217,0.730,0.052
2251,314,65,21,0.785,0.163,0.052
2252,278,101,21,0.695,0.253,0.052
2253,309,70,21,0.772,0.175,0.052
2254,294,85,21,0.735,0.212,0.052
2255,311,68,21,0.777,0.170,0.052
2256,306,73,21,0.765,0.182,0.052
2257,283,96,21,0.708,0.240,0.052
2258,291,88,21,0.728,0.220,0.052
2259,290,89,21,0.725,0.223,0.052
2260,280,99,21,0.700,0.247,0.052
2261,285,94,21,0.713,0.235,0.052
2262,314,65,21,0.785,0.163,0.052
2263,294,85,21,0.735,0.212,0.052
2264,273,106,21,0.682,0.265,0.052
2265,296,83,21,0.740,0.207,0.052
2266,314,65,21,0.785,0.163,0.052
2267,312,67,21,0.780,0.168,0.052
2268,282,97,21,0.705,0.242,0.052
2269,291,88,21,0.728,0.220,0.052
2270,297,82,21,0.743,0.205,0.052
2271,279,100,21,0.698,0.250,0.052
2272,306,73,21,0.765,0.182,0.052
2273,285,94,21,0.713,0.235,0.052
2274,297,82,21,0.743,0.205,0.052
2275,294,85,21,0.735,0.212,0.052
2276,296,83,21,0.740,0.207,0.052
2277,130,249,21,0.325,0.623,0.052
2278,161,218,21,0.403,0.545,0.052
2279,306,73,21,0.765,0.182,0.052
2280,267,112,21,0.667,0.280,0.052
2281,314,65,21,0.785,0.163,0.052
2282,201,178,21,0.502,0.445,0.052
2283,297,82,21,0.743,0.205,0.052
2284,294,85,21,0.735,0.212,0.052
2285,301,78,21,0.752,0.195,0.052
2286,294,85,21,0.735,0.212,0.052
2287,309,70,21,0.772,0.175,0.052
2288,305,74,21,0.762,0.185,0.052
2289,275,104,21,0.688,0.260,0.052
2290,300,79,21,0.750,0.198,0.052
2291,292,87,21,0.730,0.217,0.052
2292,273,106,21,0.682,0.265,0.052
2293,309,70,21,0.772,0.175,0.052
2294,241,138,21,0.603,0.345,0.052
2295,305,74,21,0.762,0.185,0.052
2296,304,75,21,0.760,0.188,0.052
2297,241,138,21,0.603,0.345,0.052
2298,291,88,21,0.728,0.220,0.052
2299,267,112,21,0.667,0.280,0.052
2300,291,88,21,0.728,0.220,0.052
2301,308,71,21,0.770,0.177,0.052
2302,277,102,21,0.693,0.255,0.052
2303,296,83,21,0.740,0.207,0.052
2304,314,65,21,0.785,0.163,0.052
2305,309,70,21,0.772,0.175,0.052
2306,305,74,21,0.762,0.185,0.052
2307,305,74,21,0.762,0.185,0.052
2308,294,85,21,0.735,0.212,0.052
2309,305,74,21,0.762,0.185,0.052
2310,236,143,21,0.590,0.357,0.052
2311,309,70,21,0.772,0.175,0.052
2312,309,70,21,0.772,0.175,0.052
2313,299,80,21,0.748,0.200,0.052
2314,315,64,21,0.787,0.160,0.052
2315,305,74,21,0.762,0.185,0.052
2316,309,70,21,0.772,0.175,0.052
2317,267,112,21,0.667,0.280,0.052
2318,309,70,21,0.772,0.175,0.052
2319,143,236,21,0.357,0.590,0.052
2320,312,67,21,0.780,0.168,0.052
2321,299,80,21,0.748,0.200,0.052
2322,292,87,21,0.730,0.217,0.052
2323,284,95,21,0.710,0.237,0.052
2324,314,65,21,0.785,0.163,0.052
2325,124,255,21,0.310,0.637,0.052
2326,300,79,21,0.750,0.198,0.052
2327,270,109,21,0.675,0.273,0.052
2328,273,106,21,0.682,0.265,0.052
2329,292,87,21,0.730,0.217,0.052
2330,309,70,21,0.772,0.175,0.052
2331,293,86,21,0.733,0.215,0.052
2332,312,67,21,0.780,0.168,0.052
2333,305,74,21,0.762,0.185,0.052
2334,283,96,21,0.708,0.240,0.052
2335,307,72,21,0.767,0.180,0.052
2336,294,85,21,0.735,0.212,0.052
2337,292,87,21,0.730,0.217,0.052
2338,314,65,21,0.785,0.163,0.052
2339,211,168,21,0.527,0.420,0.052
2340,294,85,21,0.735,0.212,0.052
2341,294,85,21,0.735,0.212,0.052
2342,143,236,21,0.357,0.590,0.052
2343,295,84,21,0.738,0.210,0.052
2344,314,65,21,0.785,0.163,0.052
2345,302,77,21,0.755,0.193,0.052
2346,314,65,21,0.785,0.163,0.052
2347,247,132,21,0.618,0.330,0.052
2348,280,99,21,0.700,0.247,0.052
2349,294,85,21,0.735,0.212,0.052
2350,146,233,21,0.365,0.583,0.052
2351,296,83,21,0.740,0.207,0.052
2352,281,98,21,0.703,0.245,0.052
2353,306,73,21,0.765,0.182,0.052
2354,306,73,21,0.765,0.182,0.052
2355,313,66,21,0.782,0.165,0.052
2356,300,79,21,0.750,0.198,0.052
2357,265,114,21,0.662,0.285,0.052
2358,314,65,21,0.785,0.163,0.052
2359,312,67,21,0.780,0.168,0.052
2360,314,65,21,0.785,0.163,0.052
2361,269,110,21,0.672,0.275,0.052
2362,189,190,21,0.472,0.475,0.052
2363,305,74,21,0.762,0.185,0.052
2364,301,78,21,0.752,0.195,0.052
2365,291,88,21,0.728,0.220,0.052
2366,309,70,21,0.772,0.175,0.052
2367,312,67,21,0.780,0.168,0.052
2368,290,89,21,0.725,0.223,0.052
2369,307,72,21,0.767,0.180,0.052
2370,278,101,21,0.695,0.253,0.052
2371,305,74,21,0.762,0.185,0.052
2372,149,230,21,0.372,0.575,0.052
2373,296,83,21,0.740,0.207,0.052
2374,305,74,21,0.762,0.185,0.052
2375,246,133,21,0.615,0.333,0.052
2376,306,73,21,0.765,0.182,0.052
2377,273,106,21,0.682,0.265,0.052
2378,262,117,21,0.655,0.292,0.052
2379,292,87,21,0.730,0.217,0.052
2380,293,86,21,0.733,0.215,0.052
2381,305,74,21,0.762,0.185,0.052
2382,282,97,21,0.705,0.242,0.052
2383,312,67,21,0.780,0.168,0.052
2384,270,109,21,0.675,0.273,0.052
2385,314,65,21,0.785,0.163,0.052
2386,292,87,21,0.730,0.217,0.052
2387,301,78,21,0.752,0.195,0.052
2388,312,67,21,0.780,0.168,0.052
2389,314,65,21,0.785,0.163,0.052
2390,309,70,21,0.772,0.175,0.052
2391,294,85,21,0.735,0.212,0.052
2392,265,114,21,0.662,0.285,0.052
2393,300,79,21,0.750,0.198,0.052
2394,281,98,21,0.703,0.245,0.052
2395,307,72,21,0.767,0.180,0.052
2396,285,94,21,0.713,0.235,0.052
2397,290,89,21,0.725,0.223,0.052
2398,294,85,21,0.735,0.212,0.052
2399,294,85,21,0.735,0.212,0.052
2400,297,82,21,0.743,0.205,0.052
2401,305,74,21,0.762,0.185,0.052
2402,99,280,21,0.247,0.700,0.052
2403,294,85,21,0.735,0.212,0.052
2404,294,85,21,0.735,0.212,0.052
2405,311,68,21,0.777,0.170,0.052
2406,314,65,21,0.785,0.163,0.052
2407,294,85,21,0.735,0.212,0.052
2408,274,105,21,0.685,0.263,0.052
2409,213,166,21,0.532,0.415,0.052
2410,294,85,21,0.735,0.212,0.052
2411,248,131,21,0.620,0.328,0.052
2412,290,89,21,0.725,0.223,0.052
2413,294,85,21,0.735,0.212,0.052
2414,303,76,21,0.757,0.190,0.052
2415,305,74,21,0.762,0.185,0.052
2416,309,70,21,0.772,0.175,0.052
2417,308,71,21,0.770,0.177,0.052
2418,295,84,21,0.738,0.210,0.052
2419,306,73,21,0.765,0.182,0.052
2420,307,72,21,0.767,0.180,0.052
2421,300,79,21,0.750,0.198,0.052
2422,273,106,21,0.682,0.265,0.052
2423,192,187,21,0.480,0.468,0.052
2424,297,82,21,0.743,0.205,0.052
2425,280,99,21,0.700,0.247,0.052
2426,296,83,21,0.740,0.207,0.052
2427,289,90,21,0.723,0.225,0.052
2428,297,82,21,0.743,0.205,0.052
2429,299,80,21,0.748,0.200,0.052
2430,291,88,21,0.728,0.220,0.052
2431,314,65,21,0.785,0.163,0.052
2432,304,75,21,0.760,0.188,0.052
2433,298,81,21,0.745,0.203,0.052
2434,298,81,21,0.745,0.203,0.052
2435,288,91,21,0.720,0.228,0.052
2436,294,85,21,0.735,0.212,0.052
2437,301,78,21,0.752,0.195,0.052
2438,303,76,21,0.757,0.190,0.052
2439,246,133,21,0.615,0.333,0.052
2440,147,232,21,0.367,0.580,0.052
2441,250,129,21,0.625,0.323,0.052
2442,172,207,21,0.430,0.517,0.052
2443,316,63,21,0.790,0.158,0.052
2444,290,89,21,0.725,0.223,0.052
2445,291,88,21,0.728,0.220,0.052
2446,305,74,21,0.762,0.185,0.052
2447,195,184,21,0.487,0.460,0.052
2448,314,65,21,0.785,0.163,0.052
2449,294,85,21,0.735,0.212,0.052
2450,292,87,21,0.730,0.217,0.052
2451,301,78,21,0.752,0.195,0.052
2452,147,232,21,0.367,0.580,0.052
2453,306,73,21,0.765,0.182,0.052
2454,303,76,21,0.757,0.190,0.052
2455,194,185,21,0.485,0.463,0.052
2456,263,116,21,0.657,0.290,0.052
2457,278,101,21,0.695,0.253,0.052
2458,222,157,21,0.555,0.393,0.052
2459,149,230,21,0.372,0.575,0.052
2460,294,85,21,0.735,0.212,0.052
2461,222,157,21,0.555,0.393,0.052
2462,314,65,21,0.785,0.163,0.052
2463,290,89,21,0.725,0.223,0.052
2464,233,146,21,0.583,0.365,0.052
2465,313,66,21,0.782,0.165,0.052
2466,282,97,21,0.705,0.242,0.052
2467,309,70,21,0.772,0.175,0.052
2468,306,73,21,0.765,0.182,0.052
2469,306,73,21,0.765,0.182,0.052
2470,267,112,21,0.667,0.280,0.052
2471,294,85,21,0.735,0.212,0.052
2472,274,105,21,0.685,0.263,0.052
2473,282,97,21,0.705,0.242,0.052
2474,308,71,21,0.770,0.177,0.052
2475,168,211,21,0.420,0.527,0.052
2476,296,83,21,0.740,0.207,0.052
2477,161,218,21,0.403,0.545,0.052
2478,309,70,21,0.772,0.175,0.052
2479,312,67,21,0.780,0.168,0.052
2480,291,88,21,0.728,0.220,0.052
2481,306,73,21,0.765,0.182,0.052
2482,291,88,21,0.728,0.220,0.052
2483,298,81,21,0.745,0.203,0.052
2484,314,65,21,0.785,0.163,0.052
2485,271,108,21,0.677,0.270,0.052
2486,294,85,21,0.735,0.212,0.052
2487,309,70,21,0.772,0.175,0.052
2488,300,79,21,0.750,0.198,0.052
2489,300,79,21,0.750,0.198,0.052
2490,280,99,21,0.700,0.247,0.052
2491,138,241,21,0.345,0.603,0.052
2492,281,98,21,0.703,0.245,0.052
2493,285,94,21,0.713,0.235,0.052
2494,124,255,21,0.310,0.637,0.052
2495,314,65,21,0.785,0.163,0.052
2496,265,114,21,0.662,0.285,0.052
2497,294,85,21,0.735,0.212,0.052
2498,296,83,21,0.740,0.207,0.052
2499,176,203,21,0.440,0.507,0.052
2500,291,88,21,0.728,0.220,0.052
2501,307,72,21,0.767,0.180,0.052
2502,306,73,21,0.765,0.182,0.052
2503,213,166,21,0.532,0.415,0.052
2504,301,78,21,0.752,0.195,0.052
2505,298,81,21,0.745,0.203,0.052
2506,303,76,21,0.757,0.190,0.052
2507,292,87,21,0.730,0.217,0.052
2508,306,73,21,0.765,0.182,0.052
2509,152,227,21,0.380,0.568,0.052
2510,314,65,21,0.785,0.163,0.052
2511,305,74,21,0.762,0.185,0.052
2512,314,65,21,0.785,0.163,0.052
2513,309,70,21,0.772,0.175,0.052
2514,289,90,21,0.723,0.225,0.052
2515,308,71,21,0.770,0.177,0.052
2516,294,85,21,0.735,0.212,0.052
2517,307,72,21,0.767,0.180,0.052
2518,309,70,21,0.772,0.175,0.052
2519,316,63,21,0.790,0.158,0.052
2520,300,79,21,0.750,0.198,0.052
2521,297,82,21,0.743,0.205,0.052
2522,285,94,21,0.713,0.235,0.052
2523,298,81,21,0.745,0.203,0.052
2524,291,88,21,0.728,0.220,0.052
2525,166,213,21,0.415,0.532,0.052
2526,305,74,21,0.762,0.185,0.052
2527,297,82,21,0.743,0.205,0.052
2528,315,64,21,0.787,0.160,0.052
2529,233,146,21,0.583,0.365,0.052
2530,258,121,21,0.645,0.302,0.052
2531,211,168,21,0.527,0.420,0.052
2532,290,89,21,0.725,0.223,0.052
2533,147,232,21,0.367,0.580,0.052
2534,312,67,21,0.780,0.168,0.052
2535,290,89,21,0.725,0.223,0.052
2536,315,64,21,0.787,0.160,0.052
2537,307,72,21,0.767,0.180,0.052
2538,113,266,21,0.282,0.665,0.052
2539,300,79,21,0.750,0.198,0.052
2540,146,233,21,0.365,0.583,0.052
2541,277,102,21,0.693,0.255,0.052
2542,235,144,21,0.588,0.360,0.052
2543,271,108,21,0.677,0.270,0.052
2544,194,185,21,0.485,0.463,0.052
2545,298,81,21,0.745,0.203,0.052
2546,292,87,21,0.730,0.217,0.052
2547,303,76,21,0.757,0.190,0.052
2548,297,82,21,0.743,0.205,0.052
2549,299,80,21,0.748,0.200,0.052
2550,309,70,21,0.772,0.175,0.052
2551,306,73,21,0.765,0.182,0.052
2552,265,114,21,0.662,0.285,0.052
2553,281,98,21,0.703,0.245,0.052
2554,314,65,21,0.785,0.163,0.052
2555,143,236,21,0.357,0.590,0.052
2556,314,65,21,0.785,0.163,0.052
2557,290,89,21,0.725,0.223,0.052
2558,314,65,21,0.785,0.163,0.052
2559,248,131,21,0.620,0.328,0.052
2560,296,83,21,0.740,0.207,0.052
2561,315,64,21,0.787,0.160,0.052
2562,305,74,21,0.762,0.185,0.052
2563,283,96,21,0.708,0.240,0.052
2564,294,85,21,0.735,0.212,0.052
2565,143,236,21,0.357,0.590,0.052
2566,292,87,21,0.730,0.217,0.052
2567,314,65,21,0.785,0.163,0.052
2568,290,89,21,0.725,0.223,0.052
2569,309,70,21,0.772,0.175,0.052
2570,301,78,21,0.752,0.195,0.052
2571,295,84,21,0.738,0.210,0.052
2572,149,230,21,0.372,0.575,0.052
2573,305,74,21,0.762,0.185,0.052
2574,233,146,21,0.583,0.365,0.052
2575,301,78,21,0.752,0.195,0.052
2576,309,70,21,0.772,0.175,0.052
2577,292,87,21,0.730,0.217,0.052
2578,299,80,21,0.748,0.200,0.052
2579,300,79,21,0.750,0.198,0.052
2580,306,73,21,0.765,0.182,0.052
2581,204,175,21,0.510,0.438,0.052
2582,278,101,21,0.695,0.253,0.052
2583,292,87,21,0.730,0.217,0.052
2584,314,65,21,0.785,0.163,0.052
2585,306,73,21,0.765,0.182,0.052
2586,312,67,21,0.780,0.168,0.052
2587,306,73,21,0.765,0.182,0.052
2588,304,75,21,0.760,0.188,0.052
2589,296,83,21,0.740,0.207,0.052
2590,120,259,21,0.300,0.647,0.052
2591,314,65,21,0.785,0.163,0.052
2592,287,92,21,0.718,0.230,0.052
2593,306,73,21,0.765,0.182,0.052
2594,248,131,21,0.620,0.328,0.052
2595,184,195,21,0.460,0.487,0.052
2596,290,89,21,0.725,0.223,0.052
2597,201,178,21,0.502,0.445,0.052
2598,296,83,21,0.740,0.207,0.052
2599,135,244,21,0.338,0.610,0.052
2600,309,70,21,0.772,0.175,0.052
2601,270,109,21,0.675,0.273,0.052
2602,219,160,21,0.547,0.400,0.052
2603,278,101,21,0.695,0.253,0.052
2604,311,68,21,0.777,0.170,0.052
2605,299,80,21,0.748,0.200,0.052
2606,308,71,21,0.770,0.177,0.052
2607,293,86,21,0.733,0.215,0.052
2608,266,113,21,0.665,0.282,0.052
2609,305,74,21,0.762,0.185,0.052
2610,293,86,21,0.733,0.215,0.052
2611,278,101,21,0.695,0.253,0.052
2612,278,101,21,0.695,0.253,0.052
2613,287,92,21,0.718,0.230,0.052
2614,314,65,21,0.785,0.163,0.052
2615,283,96,21,0.708,0.240,0.052
2616,277,102,21,0.693,0.255,0.052
2617,270,109,21,0.675,0.273,0.052
2618,266,113,21,0.665,0.282,0.052
2619,292,87,21,0.730,0.217,0.052
2620,307,72,21,0.767,0.180,0.052
2621,172,207,21,0.430,0.517,0.052
2622,300,79,21,0.750,0.198,0.052
2623,274,105,21,0.685,0.263,0.052
2624,315,64,21,0.787,0.160,0.052
2625,124,255,21,0.310,0.637,0.052
2626,157,222,21,0.393,0.555,0.052
2627,313,66,21,0.782,0.165,0.052
2628,314,65,21,0.785,0.163,0.052
2629,273,106,21,0.682,0.265,0.052
2630,303,76,21,0.757,0.190,0.052
2631,293,86,21,0.733,0.215,0.052
2632,247,132,21,0.618,0.330,0.052
2633,297,82,21,0.743,0.205,0.052
2634,287,92,21,0.718,0.230,0.052
2635,290,89,21,0.725,0.223,0.052
2636,316,63,21,0.790,0.158,0.052
2637,298,81,21,0.745,0.203,0.052
2638,301,78,21,0.752,0.195,0.052
2639,294,85,21,0.735,0.212,0.052
2640,316,63,21,0.790,0.158,0.052
2641,314,65,21,0.785,0.163,0.052
2642,314,65,21,0.785,0.163,0.052
2643,300,79,21,0.750,0.198,0.052
2644,300,79,21,0.750,0.198,0.052
2645,290,89,21,0.725,0.223,0.052
2646,294,85,21,0.735,0.212,0.052
2647,305,74,21,0.762,0.185,0.052
2648,287,92,21,0.718,0.230,0.052
2649,311,68,21,0.777,0.170,0.052
2650,305,74,21,0.762,0.185,0.052
2651,300,79,21,0.750,0.198,0.052
2652,258,121,21,0.645,0.302,0.052
2653,307,72,21,0.767,0.180,0.052
2654,265,114,21,0.662,0.285,0.052
2655,312,67,21,0.780,0.168,0.052
2656,236,143,21,0.590,0.357,0.052
2657,294,85,21,0.735,0.212,0.052
2658,108,271,21,0.270,0.677,0.052
2659,312,67,21,0.780,0.168,0.052
2660,280,99,21,0.700,0.247,0.052
2661,298,81,21,0.745,0.203,0.052
2662,308,71,21,0.770,0.177,0.052
2663,308,71,21,0.770,0.177,0.052
2664,307,72,21,0.767,0.180,0.052
2665,298,81,21,0.745,0.203,0.052
2666,315,64,21,0.787,0.160,0.052
2667,294,85,21,0.735,0.212,0.052
2668,130,249,21,0.325,0.623,0.052
2669,126,253,21,0.315,0.632,0.052
2670,313,66,21,0.782,0.165,0.052
2671,315,64,21,0.787,0.160,0.052
2672,89,290,21,0.223,0.725,0.052
2673,292,87,21,0.730,0.217,0.052
2674,294,85,21,0.735,0.212,0.052
2675,306,73,21,0.765,0.182,0.052
2676,305,74,21,0.762,0.185,0.052
2677,294,85,21,0.735,0.212,0.052
2678,298,81,21,0.745,0.203,0.052
2679,293,86,21,0.733,0.215,0.052
2680,159,220,21,0.398,0.550,0.052
2681,287,92,21,0.718,0.230,0.052
2682,153,226,21,0.383,0.565,0.052
2683,316,63,21,0.790,0.158,0.052
2684,306,73,21,0.765,0.182,0.052
2685,248,131,21,0.620,0.328,0.052
2686,269,110,21,0.672,0.275,0.052
2687,314,65,21,0.785,0.163,0.052
2688,294,85,21,0.735,0.212,0.052
2689,271,108,21,0.677,0.270,0.052
2690,241,138,21,0.603,0.345,0.052
2691,299,80,21,0.748,0.200,0.052
2692,239,140,21,0.598,0.350,0.052
2693,305,74,21,0.762,0.185,0.052
2694,314,65,21,0.785,0.163,0.052
2695,312,67,21,0.780,0.168,0.052
2696,294,85,21,0.735,0.212,0.052
2697,278,101,21,0.695,0.253,0.052
2698,299,80,21,0.748,0.200,0.052
2699,312,67,21,0.780,0.168,0.052
2700,143,236,21,0.357,0.590,0.052
2701,263,116,21,0.657,0.290,0.052
2702,290,89,21,0.725,0.223,0.052
2703,287,92,21,0.718,0.230,0.052
2704,291,88,21,0.728,0.220,0.052
2705,300,79,21,0.750,0.198,0.052
